date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name,is_elimination_game,rest_days,is_back_to_back,rolling_pts_5,opp_ga_per_game,opp_goalie_sv_pct
2023-11-19,PIT,0,0,0,-1,2,20.266666666666666,L,0,3,,regular_season,2023-24,8477968,A. Nedeljkovic,False,1.0,True,1.0,3.061,0.9061243999024672
2023-11-22,DAL,1,0,1,1,4,19.23333333333333,W,2,1,,regular_season,2023-24,8479979,J. Oettinger,False,3.0,False,1.0,2.8537,0.9096549763341159
2023-11-25,ARI,0,0,0,-1,8,17.916666666666668,L,0,2,,regular_season,2023-24,8478971,C. Ingram,False,3.0,False,1.0,3.3415,0.9079021229207981
2023-11-27,CGY,0,0,0,-1,4,22.0,L,1,2,,regular_season,2023-24,8478435,D. Vladar,False,2.0,False,1.0,3.3049,0.8951187271051109
2023-11-28,EDM,0,1,1,0,2,22.0,L,4,5,,regular_season,2023-24,8479973,S. Skinner,False,1.0,True,0.4,2.8902,0.9011810186829922
2023-11-30,VAN,1,2,3,2,6,15.116666666666667,W,4,1,,regular_season,2023-24,8477967,T. Demko,False,2.0,False,0.4,2.7195,0.9126279076207888
2023-12-02,WSH,1,2,3,2,3,19.133333333333333,W,4,1,,regular_season,2023-24,8475311,D. Kuemper,False,2.0,False,1.0,3.1341,0.9026418588389878
2023-12-04,STL,1,0,1,-1,7,20.95,L,1,2,,regular_season,2023-24,8476412,J. Binnington,False,2.0,False,1.4,3.0488,0.9002647136361831
2023-12-06,STL,1,1,2,-1,6,24.28333333333333,W,6,3,,regular_season,2023-24,8476412,J. Binnington,False,2.0,False,1.6,3.0488,0.9024573906982888
2023-12-09,DAL,0,1,1,1,4,18.066666666666663,W,6,1,,regular_season,2023-24,8479979,J. Oettinger,False,3.0,False,2.0,2.8537,0.9100712409809485
2023-12-10,SJS,0,1,1,0,2,23.866666666666667,W,5,4,,regular_season,2023-24,8478039,K. Kahkonen,False,1.0,True,2.0,4.0366,0.8958517654587949
2023-12-12,CGY,0,1,1,0,1,20.916666666666668,W,5,4,,regular_season,2023-24,8481692,D. Wolf,False,2.0,False,1.6,3.3049,0.9049932055396537
2023-12-15,BUF,1,0,1,-1,8,19.9,L,2,5,,regular_season,2023-24,8482221,D. Levi,False,3.0,False,1.2,2.9756,0.901927638233298
2023-12-17,OTT,1,1,2,1,4,21.316666666666663,W,6,3,,regular_season,2023-24,8476914,J. Korpisalo,False,2.0,False,1.2,3.4268,0.9066831545065409
2023-12-19,CAR,1,0,1,-1,4,19.15,L,3,6,,regular_season,2023-24,8481611,P. Kochetkov,False,2.0,False,1.2,2.6341,0.8986691725355209
2023-12-21,TBL,0,2,2,0,7,22.133333333333333,L,4,5,,regular_season,2023-24,8476883,A. Vasilevskiy,False,2.0,False,1.2,3.2683,0.9064634015156854
2023-12-23,FLA,0,0,0,0,1,21.95,L,2,4,,regular_season,2023-24,8475683,S. Bobrovsky,False,2.0,False,1.4,2.439,0.9076557911464075
