date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name,is_elimination_game,rest_days,is_back_to_back,rolling_pts_5,opp_ga_per_game,opp_goalie_sv_pct
2024-12-29,ANA,0,2,2,-3,2.0,21.33333333333333,L,3,5,,regular_season,2024-25,8480843,L. Dostal,False,1.0,True,1.8,3.2222,0.9069844254074324
2024-12-31,UTA,0,2,2,2,2.0,21.183333333333334,W,4,1,,regular_season,2024-25,8483530,J. Stauber,False,2.0,False,1.6,3.061,0.9045815611266764
2025-01-03,ANA,0,0,0,0,0.0,22.73333333333333,W,3,2,,regular_season,2024-25,8480843,L. Dostal,False,3.0,False,1.8,3.2222,0.9057687632584486
2025-01-04,SEA,0,0,0,1,6.0,22.166666666666668,W,4,2,,regular_season,2024-25,8475831,P. Grubauer,False,1.0,True,1.2,3.2317,0.8991110881078892
2025-01-07,BOS,1,0,1,0,5.0,18.066666666666663,W,4,0,,regular_season,2024-25,8480280,J. Swayman,False,3.0,False,1.0,3.3171,0.9057716170380322
2025-01-09,PIT,0,3,3,0,3.0,26.916666666666668,L,3,5,,regular_season,2024-25,8477968,A. Nedeljkovic,False,2.0,False,1.0,3.5926,0.8949267637582227
2025-01-11,CHI,0,0,0,-2,1.0,21.83333333333333,W,4,3,,regular_season,2024-25,8482821,A. Soderblom,False,2.0,False,1.2,3.6098,0.8989960246147308
2025-01-13,LAK,1,0,1,1,5.0,24.3,W,1,0,,regular_season,2024-25,8475311,D. Kuemper,False,2.0,False,0.8,2.4815,0.9052396720191537
2025-01-15,MIN,2,1,3,1,3.0,21.633333333333333,W,5,3,,regular_season,2024-25,8479406,F. Gustavsson,False,2.0,False,1.0,2.9146,0.9071940415032433
2025-01-16,COL,1,1,2,1,2.0,24.28333333333333,W,4,3,,regular_season,2024-25,8478406,M. Blackwood,False,1.0,True,1.6,2.8537,0.9101099895129474
2025-01-18,VAN,0,1,1,1,2.0,24.5,L,2,3,,regular_season,2024-25,8477967,T. Demko,False,2.0,False,1.8,3.0741,0.9023795852433336
2025-01-27,SEA,1,0,1,1,2.0,21.0,W,4,2,,regular_season,2024-25,8478916,J. Daccord,False,9.0,False,1.4,3.2317,0.9087154800221078
2025-01-30,DET,0,1,1,-1,5.0,25.916666666666668,L,2,3,,regular_season,2024-25,8479312,A. Lyon,False,3.0,False,1.6,3.1625,0.89720718621113
2025-02-01,TOR,0,0,0,0,9.0,25.416666666666668,L,3,4,,regular_season,2024-25,8479361,J. Woll,False,2.0,False,1.6,2.8148,0.9044537427547106
2025-02-04,STL,1,2,3,1,1.0,24.716666666666665,W,3,2,,regular_season,2024-25,8476412,J. Binnington,False,3.0,False,1.0,2.8415,0.9057445202704734
2025-02-05,CHI,0,1,1,-2,2.0,21.766666666666666,W,4,3,,regular_season,2024-25,8482821,A. Soderblom,False,1.0,True,1.2,3.6098,0.9024047641734378
2025-02-07,COL,0,0,0,-3,5.0,24.066666666666663,L,4,5,,regular_season,2024-25,8478406,M. Blackwood,False,2.0,False,1.2,2.8537,0.9087658405074295
2025-02-12,SWE,0,1,1,-1,,21.433333333333334,W,4,3,1.0,four_nations_faceoff_group,2024-25,,,False,5.0,False,1.0,,
2025-02-15,USA,1,0,1,-1,,22.73333333333333,L,1,3,2.0,four_nations_faceoff_group,2024-25,,,False,3.0,False,1.0,,
2025-02-17,FIN,1,1,2,1,,16.483333333333334,W,5,3,3.0,four_nations_faceoff_group,2024-25,,,False,2.0,False,1.2,,
2025-02-20,USA,1,0,1,0,,23.08333333333333,W,3,2,4.0,four_nations_faceoff_finals,2024-25,,,True,3.0,False,1.0,,
2025-02-22,PHI,0,0,0,-3,2.0,19.98333333333333,L,3,6,,regular_season,2024-25,8481035,S. Ersson,False,2.0,False,1.0,3.4691,0.8945763647460662
2025-02-23,WSH,0,1,1,-3,0.0,20.28333333333333,L,3,7,,regular_season,2024-25,8479292,C. Lindgren,False,1.0,True,1.0,2.8025,0.9015609953820997
2025-02-25,TBL,0,1,1,-1,2.0,20.5,L,1,4,,regular_season,2024-25,8476883,A. Vasilevskiy,False,2.0,False,1.0,2.6543,0.9097493839068448
2025-02-27,FLA,0,1,1,0,2.0,22.766666666666666,L,3,4,,regular_season,2024-25,8475683,S. Bobrovsky,False,2.0,False,1.0,2.7195,0.9041160316521003
2025-03-01,CAR,0,1,1,0,4.0,24.7,W,3,1,,regular_season,2024-25,8475883,F. Andersen,False,2.0,False,0.8,2.775,0.9087647412453475
2025-03-04,ANA,1,1,2,-2,5.0,21.98333333333333,L,2,6,,regular_season,2024-25,8480843,L. Dostal,False,3.0,False,0.8,3.2222,0.9056536681462195
2025-03-06,MTL,0,2,2,0,3.0,26.966666666666665,W,3,2,,regular_season,2024-25,8478470,S. Montembeault,False,2.0,False,1.2,3.2469,0.9004623800697013
2025-03-08,DAL,1,1,2,2,4.0,20.95,W,5,4,,regular_season,2024-25,8479979,J. Oettinger,False,2.0,False,1.4,2.7037,0.9099897318697119
2025-03-10,BUF,0,1,1,-1,2.0,26.016666666666666,L,2,3,,regular_season,2024-25,8480045,U. Luukkonen,False,2.0,False,1.6,3.5185,0.8958406370752791
2025-03-13,NJD,0,2,2,2,2.0,25.1,L,2,3,,regular_season,2024-25,8474596,J. Allen,False,3.0,False,1.6,2.679,0.903491330736114
2025-03-14,NYI,0,1,1,1,1.0,24.98333333333333,W,2,1,,regular_season,2024-25,8478009,I. Sorokin,False,1.0,True,1.8,3.1358,0.9028743972427069
2025-03-16,NYR,1,0,1,1,1.0,20.7,W,3,1,,regular_season,2024-25,8478048,I. Shesterkin,False,2.0,False,1.6,3.1481,0.9089386531811244
2025-03-18,UTA,1,2,3,4,4.0,16.766666666666666,W,7,1,,regular_season,2024-25,8478872,K. Vejmelka,False,2.0,False,1.4,3.061,0.9041211671921568
2025-03-20,WPG,0,1,1,1,0.0,14.983333333333333,L,3,4,,regular_season,2024-25,8476945,C. Hellebuyck,False,2.0,False,1.6,2.3457,0.9113578643792721
2025-04-09,STL,0,3,3,3,0.0,20.58333333333333,W,4,3,,regular_season,2024-25,8476412,J. Binnington,False,20.0,False,1.6,2.8415,0.9027956147979085
2025-04-11,SJS,0,4,4,2,4.0,23.616666666666667,W,4,2,,regular_season,2024-25,8484312,G. Romanov,False,2.0,False,1.8,3.8519,0.8986889749716442
2025-04-13,WPG,0,2,2,3,4.0,19.933333333333334,W,4,1,,regular_season,2024-25,8477480,E. Comrie,False,2.0,False,2.4,2.3457,0.9057703424003274
2025-04-16,SJS,0,1,1,1,1.0,17.516666666666666,W,3,0,,regular_season,2024-25,8480382,A. Georgiev,False,3.0,False,2.6,3.8519,0.886437671276082
2025-04-21,LAK,1,3,4,1,3.0,23.35,L,5,6,1.0,first_round,2024-25,8475311,D. Kuemper,False,5.0,False,2.2,2.4815,0.9120043849315642
2025-04-23,LAK,0,0,0,0,2.0,20.28333333333333,L,2,6,2.0,first_round,2024-25,8475311,D. Kuemper,False,2.0,False,2.8,2.4815,0.9108175125457888
2025-04-25,LAK,1,2,3,2,4.0,21.716666666666665,W,7,4,3.0,first_round,2024-25,8475311,D. Kuemper,False,2.0,False,2.2,2.4815,0.9109700357132555
2025-04-27,LAK,0,2,2,1,7.0,30.78333333333333,W,4,3,4.0,first_round,2024-25,8475311,D. Kuemper,False,2.0,False,2.0,2.4815,0.9101580894034748
2025-04-29,LAK,0,1,1,1,2.0,22.8,W,3,1,5.0,first_round,2024-25,8475311,D. Kuemper,False,2.0,False,2.0,2.4815,0.9102425900968223
2025-05-01,LAK,0,1,1,0,5.0,21.08333333333333,W,6,4,6.0,first_round,2024-25,8475311,D. Kuemper,False,2.0,False,2.0,2.4815,0.9110708474055889
2025-05-06,VGK,0,2,2,1,4.0,22.55,W,4,2,1.0,second_round,2024-25,8478499,A. Hill,False,5.0,False,1.4,2.6914,0.9023404774044901
2025-05-08,VGK,0,1,1,1,3.0,29.816666666666663,W,5,4,2.0,second_round,2024-25,8478499,A. Hill,False,2.0,False,1.8,2.6914,0.9018079009435211
2025-05-10,VGK,1,1,2,-1,5.0,23.966666666666665,L,3,4,3.0,second_round,2024-25,8478499,A. Hill,False,2.0,False,1.4,2.6914,0.9012842602820663
2025-05-12,VGK,0,1,1,1,5.0,21.216666666666665,W,3,0,4.0,second_round,2024-25,8478499,A. Hill,False,2.0,False,1.4,2.6914,0.900897630526166
2025-05-14,VGK,0,0,0,0,3.0,23.83333333333333,W,1,0,5.0,second_round,2024-25,8478499,A. Hill,False,2.0,False,1.4,2.6914,0.9009754003418275
2025-05-21,DAL,0,2,2,-1,4.0,22.73333333333333,L,3,6,1.0,conf_finals,2024-25,8479979,J. Oettinger,False,7.0,False,1.2,2.7037,0.9069354862678013
2025-05-23,DAL,0,1,1,1,4.0,23.133333333333333,W,3,0,2.0,conf_finals,2024-25,8479979,J. Oettinger,False,2.0,False,1.2,2.7037,0.9067554326536243
2025-05-25,DAL,2,0,2,3,2.0,21.416666666666668,W,6,1,3.0,conf_finals,2024-25,8479979,J. Oettinger,False,2.0,False,1.2,2.7037,0.9063520191936173
2025-05-27,DAL,0,2,2,1,3.0,23.2,W,4,1,4.0,conf_finals,2024-25,8479979,J. Oettinger,False,2.0,False,1.2,2.7037,0.9046423095924065
2025-05-29,DAL,1,1,2,-1,3.0,20.33333333333333,W,6,3,5.0,conf_finals,2024-25,8479979,J. Oettinger,False,2.0,False,1.4,2.7037,0.9049924696454412
2025-06-04,FLA,0,2,2,0,4.0,31.2,W,4,3,1.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky,False,6.0,False,1.8,2.7195,0.9042076472362486
2025-06-06,FLA,0,3,3,0,7.0,35.11666666666667,L,4,5,2.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky,False,2.0,False,1.8,2.7195,0.9043465723022868
2025-06-09,FLA,0,0,0,-1,2.0,20.85,L,1,6,3.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky,False,3.0,False,2.2,2.7195,0.9034501679088912
2025-06-12,FLA,0,1,1,-1,4.0,29.666666666666668,W,5,4,4.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky,False,3.0,False,1.8,2.7195,0.90389117508435
2025-06-14,FLA,1,0,1,-1,2.0,25.816666666666663,L,2,5,5.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky,False,2.0,False,1.6,2.7195,0.903229172674384
2025-06-17,FLA,0,0,0,-4,2.0,22.5,L,1,5,6.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky,True,3.0,False,1.4,2.7195,0.9043786352608303
2025-10-08,CGY,0,2,2,1,5.0,26.35,L,3,4,,regular_season,2025-26,8481692,D. Wolf,False,,False,,3.1852,0.9058914522879631
2025-10-11,VAN,0,1,1,1,3.0,24.48333333333333,W,3,1,,regular_season,2025-26,8477967,T. Demko,False,3.0,False,2.0,3.8272,0.8968567150006189
2025-10-14,NYR,0,1,1,1,2.0,20.6,W,2,0,,regular_season,2025-26,8478048,I. Shesterkin,False,3.0,False,1.5,3.0488,0.9053897855893902
2025-10-16,NYI,0,1,1,-3,5.0,25.33333333333333,L,2,4,,regular_season,2025-26,8479496,D. Rittich,False,2.0,False,1.3333333333333333,2.939,0.8938394716288632
2025-10-18,NJD,0,2,2,-1,2.0,22.416666666666668,L,3,5,,regular_season,2025-26,8474596,J. Allen,False,2.0,False,1.25,3.0976,0.902652886680784
2025-10-19,DET,0,0,0,-2,2.0,22.066666666666663,L,2,4,,regular_season,2025-26,8476434,J. Gibson,False,1.0,True,1.4,3.1463,0.9042148291222266
2025-10-21,OTT,1,0,1,1,3.0,24.15,W,3,2,,regular_season,2025-26,8476999,L. Ullmark,False,2.0,False,1.0,3.0,0.9001999315429832
2025-10-23,MTL,0,3,3,0,3.0,22.58333333333333,W,6,5,,regular_season,2025-26,8478470,S. Montembeault,False,2.0,False,1.0,3.122,0.8990392721206315
2025-10-25,SEA,0,0,0,-1,0.0,24.716666666666665,L,2,3,,regular_season,2025-26,8478916,J. Daccord,False,2.0,False,1.4,3.2222,0.9037242004385487
2025-10-26,VAN,0,1,1,-1,3.0,23.05,L,3,4,,regular_season,2025-26,8477967,T. Demko,False,1.0,True,1.2,3.8272,0.8987717603043497
2025-10-28,UTA,2,0,2,2,3.0,22.616666666666667,W,6,3,,regular_season,2025-26,8478872,K. Vejmelka,False,2.0,False,1.0,2.9012,0.9028727260532556
2025-10-30,NYR,0,0,0,-2,6.0,24.55,L,3,4,,regular_season,2025-26,8478048,I. Shesterkin,False,2.0,False,1.4,3.0488,0.9023149729204084
2025-11-01,CHI,0,3,3,1,5.0,25.066666666666663,W,3,2,,regular_season,2025-26,8481519,S. Knight,False,2.0,False,1.2,3.3537,0.9021856285733739
2025-11-03,STL,0,2,2,0,0.0,21.5,L,2,3,,regular_season,2025-26,8476412,J. Binnington,False,2.0,False,1.2,3.1481,0.8971573706705721
2025-11-04,DAL,1,1,2,0,3.0,25.216666666666665,L,3,4,,regular_season,2025-26,8479193,C. DeSmith,False,1.0,True,1.6,2.7561,0.9033899265276241
2025-11-08,COL,1,0,1,-3,4.0,19.166666666666668,L,1,9,,regular_season,2025-26,8475809,S. Wedgewood,False,4.0,False,1.8,2.5062,0.905815625220359
2025-11-10,CBJ,2,0,2,2,5.0,23.53333333333333,W,5,4,,regular_season,2025-26,8482982,J. Greaves,False,2.0,False,1.6,3.0854,0.9089886177919685
2025-11-12,PHI,0,1,1,1,1.0,21.566666666666663,W,2,1,,regular_season,2025-26,8478435,D. Vladar,False,2.0,False,2.0,2.9634,0.8999137996367622
2025-11-13,CBJ,0,2,2,0,3.0,24.3,L,4,5,,regular_season,2025-26,8482982,J. Greaves,False,1.0,True,1.6,3.0854,0.9077511666351068
2025-11-15,CAR,2,1,3,2,5.0,24.516666666666666,W,4,3,,regular_season,2025-26,8475883,F. Andersen,False,2.0,False,1.6,2.9268,0.8971423180305752
2025-11-17,BUF,0,0,0,-2,1.0,23.58333333333333,L,1,5,,regular_season,2025-26,8481551,C. Ellis,False,2.0,False,1.8,2.939,0.8987334082556268
2025-11-19,WSH,0,2,2,-2,2.0,24.03333333333333,L,4,7,,regular_season,2025-26,8480313,L. Thompson,False,2.0,False,1.6,2.9756,0.9081383948161624
2025-11-20,TBL,0,0,0,-1,3.0,24.1,L,1,2,,regular_season,2025-26,8476883,A. Vasilevskiy,False,1.0,True,1.6,2.8171,0.9088483888682194
2025-11-22,FLA,1,0,1,1,3.0,20.8,W,6,3,,regular_season,2025-26,8475683,S. Bobrovsky,False,2.0,False,1.4,3.3659,0.9051139818263343
2025-11-25,DAL,0,1,1,-1,1.0,19.466666666666665,L,3,8,,regular_season,2025-26,8479979,J. Oettinger,False,3.0,False,1.2,2.7561,0.9029835493966021
2025-11-29,SEA,1,1,2,1,1.0,17.65,W,4,0,,regular_season,2025-26,8478916,J. Daccord,False,4.0,False,0.8,3.2222,0.9010007389409344
2025-12-02,MIN,0,0,0,-1,1.0,23.4,L,0,1,,regular_season,2025-26,8482661,J. Wallstedt,False,3.0,False,1.2,2.9268,0.9052259943444226
2025-12-04,SEA,3,1,4,0,7.0,17.333333333333332,W,9,4,,regular_season,2025-26,8478916,J. Daccord,False,2.0,False,0.8,3.2222,0.9011515375113607
2025-12-06,WPG,0,2,2,0,5.0,18.633333333333333,W,6,2,,regular_season,2025-26,8477480,E. Comrie,False,2.0,False,1.6,3.1358,0.9048039651741121
2025-12-09,BUF,2,0,2,1,6.0,25.85,L,3,4,,regular_season,2025-26,8481551,C. Ellis,False,3.0,False,1.8,2.939,0.8979460153808488
2025-12-11,DET,0,4,4,3,4.0,20.133333333333333,W,4,1,,regular_season,2025-26,8475660,C. Talbot,False,2.0,False,2.0,3.1463,0.8943807767628685
2025-12-13,TOR,2,1,3,3,2.0,19.7,W,6,3,,regular_season,2025-26,8483710,D. Hildeby,False,2.0,False,2.4,3.6463,0.904016440779038
2025-12-14,MTL,0,1,1,-1,3.0,25.866666666666667,L,1,4,,regular_season,2025-26,8482487,J. Dobes,False,1.0,True,3.0,3.122,0.8981619182645351
2025-12-16,PIT,2,2,4,0,6.0,22.516666666666666,W,6,4,,regular_season,2025-26,8479973,S. Skinner,False,2.0,False,2.4,3.2683,0.8948787973741127
2025-12-18,BOS,1,1,2,1,3.0,22.933333333333334,W,3,1,,regular_season,2025-26,8480280,J. Swayman,False,2.0,False,2.8,3.0488,0.9002983936669648
2025-12-20,MIN,1,0,1,-2,6.0,25.15,L,2,5,,regular_season,2025-26,8479406,F. Gustavsson,False,2.0,False,2.8,2.9268,0.9065379702395654
2025-12-21,VGK,1,2,3,1,5.0,19.766666666666666,W,4,3,,regular_season,2025-26,8479394,C. Hart,False,1.0,True,2.2,3.0488,0.9014597887569928
2025-12-23,CGY,0,5,5,1,6.0,20.616666666666667,W,5,1,,regular_season,2025-26,8481692,D. Wolf,False,2.0,False,2.2,3.1852,0.9022871560305085
2025-12-27,CGY,1,0,1,0,7.0,26.65,L,2,3,,regular_season,2025-26,8481692,D. Wolf,False,4.0,False,3.0,3.1852,0.9018632814179374
2025-12-29,WPG,0,1,1,1,1.0,19.716666666666665,W,3,1,,regular_season,2025-26,8476945,C. Hellebuyck,False,2.0,False,2.4,3.1358,0.9044837183462177
2025-12-31,BOS,0,1,1,-1,9.0,24.58333333333333,L,2,6,,regular_season,2025-26,8480280,J. Swayman,False,2.0,False,2.2,3.0488,0.8979027066387988
2026-01-03,PHI,1,1,2,-1,6.0,23.28333333333333,L,2,5,,regular_season,2025-26,8478435,D. Vladar,False,3.0,False,2.2,2.9634,0.9049173654635798
2026-01-06,NSH,3,0,3,2,10.0,22.466666666666665,W,6,2,,regular_season,2025-26,8477424,J. Saros,False,3.0,False,2.0,3.2593,0.8933029120052928
2026-01-08,WPG,1,1,2,1,5.0,24.4,W,4,3,,regular_season,2025-26,8476945,C. Hellebuyck,False,2.0,False,1.6,3.1358,0.9028737159911912
2026-01-10,LAK,1,0,1,-1,5.0,27.1,L,3,4,,regular_season,2025-26,8476341,A. Forsberg,False,2.0,False,1.8,3.0123,0.9033105769489228
2026-01-12,CHI,0,2,2,3,2.0,21.3,W,4,1,,regular_season,2025-26,8481519,S. Knight,False,2.0,False,1.8,3.3537,0.9043838720767162
2026-01-13,NSH,0,2,2,-1,3.0,26.416666666666668,L,3,4,,regular_season,2025-26,8477424,J. Saros,False,1.0,True,2.0,3.2593,0.8943217649142542
2026-01-15,NYI,0,0,0,0,5.0,25.55,L,0,1,,regular_season,2025-26,8478009,I. Sorokin,False,2.0,False,2.0,2.939,0.9063653406760795
2026-01-17,VAN,0,1,1,1,1.0,21.45,W,6,0,,regular_season,2025-26,8484268,N. Tolopilo,False,2.0,False,1.4,3.8272,0.8972405703190663
2026-01-18,STL,0,2,2,3,4.0,22.7,W,5,0,,regular_season,2025-26,8476412,J. Binnington,False,1.0,True,1.2,3.1481,0.891598999162662
2026-01-20,NJD,0,0,0,-1,4.0,25.28333333333333,L,1,2,,regular_season,2025-26,8474596,J. Allen,False,2.0,False,1.4,3.0976,0.9037754159932571
2026-01-22,PIT,0,0,0,-2,1.0,20.933333333333334,L,2,6,,regular_season,2025-26,8481668,A. Silovs,False,2.0,False,1.0,3.2683,0.8948934140917806
2026-01-24,WSH,2,3,5,5,9.0,28.716666666666665,W,6,5,,regular_season,2025-26,8479292,C. Lindgren,False,2.0,False,0.6,2.9756,0.8916629322225215
2026-01-26,ANA,1,1,2,3,3.0,23.6,W,7,4,,regular_season,2025-26,8478024,V. Husso,False,2.0,False,1.6,3.5062,0.898203247641295
2026-01-29,SJS,1,1,2,2,2.0,26.166666666666668,W,4,3,,regular_season,2025-26,8482137,Y. Askarov,False,3.0,False,1.8,3.5926,0.892183113428352
2026-01-31,MIN,0,1,1,-3,3.0,22.466666666666665,L,3,7,,regular_season,2025-26,8482661,J. Wallstedt,False,2.0,False,1.8,2.9268,0.9031322932171931
2026-02-03,TOR,0,0,0,-1,4.0,21.816666666666663,L,2,5,,regular_season,2025-26,8476932,A. Stolarz,False,3.0,False,2.0,3.6463,0.8993363654635633
2026-02-04,CGY,0,1,1,0,8.0,26.5,L,3,4,,regular_season,2025-26,8482445,D. Cooley,False,1.0,True,2.0,3.1852,0.9045065358494644
2026-02-12,CZH,0,3,3,2,,18.066666666666663,W,5,0,1.0,olympics_group,2025-26,,,False,8.0,False,1.2,,
2026-02-13,SUI,1,2,3,3,,14.366666666666667,W,5,1,2.0,olympics_group,2025-26,,,False,1.0,True,1.4,,
2026-02-15,FRA,1,2,3,2,,17.833333333333332,W,10,2,3.0,olympics_group,2025-26,,,False,2.0,False,1.6,,
2026-02-18,CZH,0,2,2,2,,21.8,W,4,3,4.0,olympics_quarterfinals,2025-26,,,True,3.0,False,2.0,,
2026-02-20,FIN,0,2,2,-1,,25.33333333333333,W,3,2,5.0,olympics_semifinals,2025-26,,,True,2.0,False,2.4,,
2026-02-22,USA,0,0,0,-2,,24.016666666666666,L,1,2,6.0,olympics_finals,2025-26,,,True,2.0,False,2.6,,
2026-02-25,ANA,0,2,2,2,2.0,22.03333333333333,L,5,6,,regular_season,2025-26,8480843,L. Dostal,False,3.0,False,2.0,3.5062,0.8955364656433267
2026-02-26,LAK,1,1,2,0,3.0,20.08333333333333,W,8,1,,regular_season,2025-26,8475311,D. Kuemper,False,1.0,True,1.8,3.0123,0.9028949773523678
2026-02-28,SJS,0,3,3,-2,3.0,21.566666666666663,L,4,5,,regular_season,2025-26,8482137,Y. Askarov,False,2.0,False,1.6,3.5926,0.8923005743960557
2026-03-03,OTT,0,2,2,0,4.0,27.616666666666667,W,5,4,,regular_season,2025-26,8476999,L. Ullmark,False,3.0,False,1.8,3.0,0.8934609188844211
2026-03-06,CAR,0,1,1,0,2.0,23.53333333333333,L,3,6,,regular_season,2025-26,8475883,F. Andersen,False,3.0,False,1.8,2.9268,0.890342446735392
2026-03-08,VGK,0,2,2,1,1.0,21.616666666666667,W,4,2,,regular_season,2025-26,8478499,A. Hill,False,2.0,False,2.0,3.0488,0.8904875407036292
2026-03-10,COL,1,1,2,1,5.0,23.95,W,4,3,,regular_season,2025-26,8478406,M. Blackwood,False,2.0,False,2.0,2.5062,0.9012915514080169
2026-03-12,DAL,0,0,0,-3,1.0,17.75,L,2,7,,regular_season,2025-26,8479979,J. Oettinger,False,2.0,False,2.0,2.7561,0.9002085619023904
2026-03-13,STL,1,0,1,0,4.0,26.466666666666665,L,2,3,,regular_season,2025-26,8480981,J. Hofer,False,1.0,True,1.4,3.1481,0.9015199834511473
2026-03-15,NSH,0,3,3,2,2.0,24.133333333333333,W,3,1,,regular_season,2025-26,8481020,J. Annunen,False,2.0,False,1.2,3.2593,0.8900487865407922
2026-03-17,SJS,0,1,1,0,5.0,24.866666666666667,W,5,3,,regular_season,2025-26,8477968,A. Nedeljkovic,False,2.0,False,1.6,3.5926,0.9002380793819926
2026-03-19,FLA,0,0,0,-1,1.0,21.48333333333333,L,0,4,,regular_season,2025-26,8475683,S. Bobrovsky,False,2.0,False,1.4,3.3659,0.8932810673553504
2026-03-21,TBL,1,0,1,-3,4.0,22.7,L,2,5,,regular_season,2025-26,8476883,A. Vasilevskiy,False,2.0,False,1.0,2.8171,0.9059310503225626
2026-03-24,UTA,2,0,2,2,4.0,20.7,W,5,2,,regular_season,2025-26,8478872,K. Vejmelka,False,3.0,False,1.2,2.9012,0.8972449241433482
2026-03-26,VGK,1,2,3,1,2.0,22.2,W,4,3,,regular_season,2025-26,8478499,A. Hill,False,2.0,False,1.4,3.0488,0.8877301128234393
2026-03-28,ANA,1,2,3,2,6.0,22.48333333333333,W,4,2,,regular_season,2025-26,8480843,L. Dostal,False,2.0,False,1.4,3.5062,0.893369966936205
2026-03-31,SEA,1,0,1,1,3.0,19.766666666666666,W,3,0,,regular_season,2025-26,8475831,P. Grubauer,False,3.0,False,1.8,3.2222,0.9030861000051352
2026-04-02,CHI,0,1,1,0,8.0,21.75,W,3,1,,regular_season,2025-26,8481519,S. Knight,False,2.0,False,2.0,3.3537,0.9023211642663939
2026-04-04,VGK,0,0,0,1,5.0,23.416666666666668,L,1,5,,regular_season,2025-26,8479394,C. Hart,False,2.0,False,2.0,3.0488,0.8904431902883829
2026-04-07,UTA,1,1,2,-1,4.0,22.08333333333333,L,5,6,,regular_season,2025-26,8478872,K. Vejmelka,False,3.0,False,1.6,2.9012,0.8958651422432817
2026-04-08,SJS,3,2,5,2,8.0,21.166666666666668,W,5,2,,regular_season,2025-26,8477968,A. Nedeljkovic,False,1.0,True,1.4,3.5926,0.8957375944403334
2026-04-11,LAK,0,0,0,-1,1.0,26.83333333333333,L,0,1,,regular_season,2025-26,8476341,A. Forsberg,False,3.0,False,1.8,3.0123,0.8994494980334581
2026-04-13,COL,1,0,1,0,5.0,27.916666666666668,L,1,2,,regular_season,2025-26,8475809,S. Wedgewood,False,2.0,False,1.6,2.5062,0.9076935966649915
2026-04-16,VAN,0,4,4,2,3.0,18.266666666666666,W,6,1,,regular_season,2025-26,8480947,K. Lankinen,False,3.0,False,1.6,3.8272,0.8858930475709607
2026-04-20,ANA,0,0,0,0,3.0,24.83333333333333,W,4,3,1.0,first_round,2025-26,8480843,L. Dostal,False,4.0,False,2.4,3.5062,0.8913641803577615
2026-04-22,ANA,0,0,0,-2,4.0,24.116666666666667,L,4,6,2.0,first_round,2025-26,8480843,L. Dostal,False,2.0,False,2.0,3.5062,0.8913146860064339
2026-04-24,ANA,1,1,2,-4,3.0,23.83333333333333,L,4,7,3.0,first_round,2025-26,8480843,L. Dostal,False,2.0,False,1.0,3.5062,0.8913282519669126
2026-04-26,ANA,0,2,2,0,3.0,19.53333333333333,L,3,4,4.0,first_round,2025-26,8480843,L. Dostal,False,2.0,False,1.4,3.5062,0.8908654427102126
2026-04-28,ANA,0,2,2,1,4.0,24.15,W,4,1,5.0,first_round,2025-26,8480843,L. Dostal,True,2.0,False,1.6,3.5062,0.890801933828131
2026-04-30,ANA,0,0,0,-3,3.0,24.816666666666663,L,2,5,6.0,first_round,2025-26,8480843,L. Dostal,True,2.0,False,1.2,3.5062,0.8900628362067791
