date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name,is_elimination_game,rest_days,is_back_to_back,rolling_pts_5,opp_ga_per_game,opp_goalie_sv_pct
2023-10-28,OTT,1,1,2,0,3,18.6,L,2,5,,regular_season,2023-24,8476914,J. Korpisalo,False,2.0,False,0.8,3.4268,0.9069851751992307
2023-10-30,ANA,0,1,1,-2,11,23.08333333333333,L,3,4,,regular_season,2023-24,8476434,J. Gibson,False,2.0,False,1.0,3.5976,0.9025261359207943
2023-11-04,SJS,0,1,1,4,1,16.15,W,10,2,,regular_season,2023-24,8478406,M. Blackwood,False,5.0,False,1.0,4.0366,0.9016648198550418
2023-11-07,ANA,1,0,1,1,4,18.6,W,2,0,,regular_season,2023-24,8476434,J. Gibson,False,3.0,False,1.2,3.5976,0.9032684641732707
2023-11-09,LAK,1,1,2,1,3,19.78333333333333,W,4,3,,regular_season,2023-24,8477831,P. Copley,False,2.0,False,1.2,2.622,0.9000341161111797
2023-11-11,BUF,0,1,1,1,4,19.566666666666663,W,4,0,,regular_season,2023-24,8480045,U. Luukkonen,False,2.0,False,1.4,2.9756,0.8974935647009191
2023-11-14,CBJ,3,1,4,3,3,17.5,W,5,3,,regular_season,2023-24,8478007,E. Merzlikins,False,3.0,False,1.2,3.6585,0.8960491848167188
2023-11-16,NJD,0,1,1,1,3,19.866666666666667,L,2,5,,regular_season,2023-24,8477970,V. Vanecek,False,2.0,False,1.8,3.4512,0.9010263190158128
2023-11-18,CAR,2,0,2,1,2,17.933333333333334,L,2,4,,regular_season,2023-24,8477293,A. Raanta,False,2.0,False,1.8,2.6341,0.9046337701460255
2023-11-19,VGK,0,0,0,1,4,17.366666666666667,W,3,0,,regular_season,2023-24,8478499,A. Hill,False,1.0,True,2.0,2.9878,0.9148242582918175
2023-11-22,NYR,0,0,0,0,4,21.316666666666663,L,0,1,,regular_season,2023-24,8471734,J. Quick,False,3.0,False,1.6,2.7927,0.8958823973225677
2023-11-24,BUF,1,0,1,0,5,19.23333333333333,L,2,3,,regular_season,2023-24,8480045,U. Luukkonen,False,2.0,False,1.4,2.9756,0.8990762011626449
2023-11-25,TOR,0,1,1,0,5,21.433333333333334,W,3,2,,regular_season,2023-24,8479361,J. Woll,False,1.0,True,0.8,3.2073,0.9091460740002275
2023-11-28,NSH,0,0,0,0,3,20.28333333333333,L,2,3,,regular_season,2023-24,8477424,J. Saros,False,3.0,False,0.8,3.0244,0.9127738213615664
2023-11-30,TBL,1,0,1,1,5,19.316666666666663,W,4,2,,regular_season,2023-24,8476883,A. Vasilevskiy,False,2.0,False,0.4,3.2683,0.9095038468513443
2023-12-02,PHI,0,0,0,1,2,25.48333333333333,L,3,4,,regular_season,2023-24,8481035,S. Ersson,False,2.0,False,0.6,3.1829,0.9001697771180465
2023-12-04,PHI,1,0,1,-1,4,22.516666666666666,L,1,2,,regular_season,2023-24,8479394,C. Hart,False,2.0,False,0.6,3.1829,0.9050464402577079
2023-12-06,TBL,0,1,1,0,4,23.416666666666668,L,1,3,,regular_season,2023-24,8476883,A. Vasilevskiy,False,2.0,False,0.6,3.2683,0.9082344955180632
2023-12-08,FLA,0,0,0,-1,4,21.03333333333333,L,1,3,,regular_season,2023-24,8475683,S. Bobrovsky,False,2.0,False,0.6,2.439,0.9087189233919757
2023-12-12,ARI,0,1,1,1,4,19.1,W,4,2,,regular_season,2023-24,8478971,C. Ingram,False,4.0,False,0.6,3.3415,0.9132800972781399
2023-12-13,MTL,2,1,3,0,2,22.1,W,4,3,,regular_season,2023-24,8478470,S. Montembeault,False,1.0,True,0.6,3.5244,0.9032127633231976
2023-12-16,TOR,0,0,0,-3,5,18.85,L,0,7,,regular_season,2023-24,8474889,M. Jones,False,3.0,False,1.2,3.2073,0.8962451414672682
2023-12-18,MIN,1,1,2,-2,4,22.066666666666663,W,4,3,,regular_season,2023-24,8479406,F. Gustavsson,False,2.0,False,1.0,3.2073,0.9160701187524952
2023-12-21,CAR,1,0,1,1,4,22.616666666666667,W,2,1,,regular_season,2023-24,8481611,P. Kochetkov,False,3.0,False,1.2,2.6341,0.8970321230147521
2023-12-23,OTT,0,1,1,1,2,21.58333333333333,L,4,5,,regular_season,2023-24,8476341,A. Forsberg,False,2.0,False,1.4,3.4268,0.8974600107441754
2023-12-27,NYI,0,0,0,2,0,18.78333333333333,W,7,0,,regular_season,2023-24,8478009,I. Sorokin,False,4.0,False,1.4,3.2073,0.9144911364491822
2023-12-30,STL,1,0,1,1,2,20.366666666666667,W,4,2,,regular_season,2023-24,8480981,J. Hofer,False,3.0,False,0.8,3.0488,0.9054712905599469
2023-12-31,NYI,0,0,0,0,3,18.166666666666668,W,3,1,,regular_season,2023-24,8478009,I. Sorokin,False,1.0,True,1.0,3.2073,0.9130497743418208
2024-01-02,WSH,1,1,2,2,1,22.4,L,3,4,,regular_season,2023-24,8475311,D. Kuemper,False,2.0,False,0.6,3.1341,0.899820101896483
2024-01-04,BOS,1,2,3,1,3,18.65,W,6,5,,regular_season,2023-24,8480280,J. Swayman,False,2.0,False,0.8,2.7317,0.9172349885595137
2024-01-06,BUF,0,0,0,-1,2,20.766666666666666,L,1,3,,regular_season,2023-24,8480045,U. Luukkonen,False,2.0,False,1.2,2.9756,0.8970166395939041
2024-01-08,PHI,0,0,0,0,6,20.866666666666667,W,4,1,,regular_season,2023-24,8479394,C. Hart,False,2.0,False,1.2,3.1829,0.9055070848694091
2024-01-11,VAN,2,0,2,1,5,25.5,L,3,4,,regular_season,2023-24,8477967,T. Demko,False,3.0,False,1.0,2.7195,0.9115220486836092
2024-01-13,CAR,0,1,1,2,6,24.066666666666663,L,2,3,,regular_season,2023-24,8477293,A. Raanta,False,2.0,False,1.4,2.6341,0.9002358885447374
2024-01-15,SEA,2,0,2,2,4,19.6,W,3,0,,regular_season,2023-24,8478916,J. Daccord,False,2.0,False,1.2,2.878,0.9114633687816055
2024-01-20,VGK,0,1,1,-1,3,19.866666666666667,L,2,3,,regular_season,2023-24,8480313,L. Thompson,False,5.0,False,1.0,2.9878,0.9085794272071639
2024-01-22,ARI,1,0,1,0,6,20.73333333333333,L,2,5,,regular_season,2023-24,8478971,C. Ingram,False,2.0,False,1.2,3.3415,0.9128911918702103
2024-01-26,FLA,0,1,1,1,5,25.53333333333333,L,2,3,,regular_season,2023-24,8475683,S. Bobrovsky,False,4.0,False,1.4,2.439,0.908195702069246
2024-01-27,MTL,0,1,1,0,1,20.1,W,3,2,,regular_season,2023-24,8474596,J. Allen,False,1.0,True,1.2,3.5244,0.8993321144541507
2024-02-06,WPG,0,1,1,0,2,19.08333333333333,W,3,0,,regular_season,2023-24,8476945,C. Hellebuyck,False,10.0,False,1.2,2.4268,0.9126085338544407
2024-02-09,MIN,1,0,1,-2,5,20.25,L,2,3,,regular_season,2023-24,8470594,M. Fleury,False,3.0,False,1.0,3.2073,0.9019877937687468
2024-02-10,WPG,0,0,0,0,1,19.65,L,1,2,,regular_season,2023-24,8476945,C. Hellebuyck,False,1.0,True,1.0,2.4268,0.9123316508534114
2024-02-14,FLA,0,0,0,-1,3,22.383333333333333,L,2,5,,regular_season,2023-24,8475683,S. Bobrovsky,False,4.0,False,0.8,2.439,0.9077109299741962
2024-02-15,CHI,2,0,2,3,3,18.03333333333333,W,4,1,,regular_season,2023-24,8482821,A. Soderblom,False,1.0,True,0.6,3.5366,0.8922982055581941
2024-02-18,LAK,1,0,1,-1,2,21.383333333333333,L,1,2,,regular_season,2023-24,8475660,C. Talbot,False,3.0,False,0.8,2.622,0.903142837552344
2024-02-20,NYI,0,0,0,-2,7,21.666666666666668,L,4,5,,regular_season,2023-24,8478009,I. Sorokin,False,2.0,False,0.8,3.2073,0.9115377305325146
2024-02-22,MTL,0,1,1,0,2,17.116666666666667,W,4,1,,regular_season,2023-24,8480051,C. Primeau,False,2.0,False,0.6,3.5244,0.9012070476824475
2024-02-25,PHI,1,3,4,2,4,18.666666666666668,W,7,6,,regular_season,2023-24,8477361,C. Petersen,False,3.0,False,0.8,3.1829,0.9021649177121658
2024-02-27,VAN,0,2,2,-1,5,19.78333333333333,W,4,3,,regular_season,2023-24,8477967,T. Demko,False,2.0,False,1.6,2.7195,0.9124619735675056
2024-02-29,SEA,0,0,0,0,5,21.55,L,0,2,,regular_season,2023-24,8475831,P. Grubauer,False,2.0,False,1.6,2.878,0.8999474919305444
2024-03-02,CGY,0,1,1,-1,4,18.383333333333333,L,3,4,,regular_season,2023-24,8474593,J. Markstrom,False,2.0,False,1.4,3.3049,0.906926490582979
2024-03-03,EDM,0,0,0,-3,3,16.866666666666667,L,1,6,,regular_season,2023-24,8475717,C. Pickard,False,1.0,True,1.6,2.8902,0.9037158659124008
2024-03-05,CBJ,0,0,0,-1,2,21.516666666666666,W,5,3,,regular_season,2023-24,8482982,J. Greaves,False,2.0,False,1.4,3.6585,0.9070220971996561
2024-03-07,WSH,0,0,0,-3,8,18.766666666666666,L,0,6,,regular_season,2023-24,8479292,C. Lindgren,False,2.0,False,0.6,3.1341,0.9020832140061478
2024-03-09,BOS,0,1,1,-1,0,17.966666666666665,L,1,5,,regular_season,2023-24,8476999,L. Ullmark,False,2.0,False,0.2,2.7317,0.9089496562108246
2024-03-10,EDM,0,0,0,-3,2,19.25,L,0,4,,regular_season,2023-24,8475717,C. Pickard,False,1.0,True,0.4,2.8902,0.9049508076797341
2024-03-12,OTT,0,0,0,0,3,20.65,L,1,2,,regular_season,2023-24,8476914,J. Korpisalo,False,2.0,False,0.2,3.4268,0.8966112389915575
2024-03-14,SJS,0,1,1,0,3,18.716666666666665,W,6,3,,regular_season,2023-24,8480992,M. Chrona,False,2.0,False,0.2,4.0366,0.9000529176191127
2024-03-16,NYR,0,1,1,-1,1,21.8,L,4,7,,regular_season,2023-24,8471734,J. Quick,False,2.0,False,0.4,2.7927,0.9080785697498035
2024-03-17,DET,1,1,2,1,3,19.15,W,6,3,,regular_season,2023-24,8479312,A. Lyon,False,1.0,True,0.6,3.3415,0.9065738514433249
2024-03-19,NJD,0,1,1,0,5,21.516666666666666,L,2,5,,regular_season,2023-24,8474596,J. Allen,False,2.0,False,0.8,3.4512,0.9002267476475303
2024-03-22,DAL,0,0,0,-1,0,20.73333333333333,L,2,4,,regular_season,2023-24,8479979,J. Oettinger,False,3.0,False,1.0,2.8537,0.9019678179321473
2024-03-24,COL,1,3,4,0,5,20.166666666666668,L,4,5,,regular_season,2023-24,8480382,A. Georgiev,False,2.0,False,1.0,3.0976,0.9046258179191695
2024-03-26,CAR,1,2,3,3,2,19.83333333333333,W,4,1,,regular_season,2023-24,8481611,P. Kochetkov,False,2.0,False,1.6,2.6341,0.9047568042808337
2024-03-28,CBJ,0,2,2,-1,3,21.03333333333333,W,3,2,,regular_season,2023-24,8480193,D. Tarasov,False,2.0,False,2.0,3.6585,0.9041160399997904
2024-03-30,CBJ,0,1,1,-1,4,22.516666666666666,L,3,4,,regular_season,2023-24,8478007,E. Merzlikins,False,2.0,False,2.0,3.6585,0.90015601423697
2024-04-01,NYR,2,1,3,3,3,19.65,W,5,2,,regular_season,2023-24,8478048,I. Shesterkin,False,2.0,False,2.0,2.7927,0.9116949971471324
2024-04-02,NJD,2,0,2,-1,2,16.15,W,6,3,,regular_season,2023-24,8474596,J. Allen,False,1.0,True,2.6,3.4512,0.90215833251646
2024-04-04,WSH,0,0,0,1,0,18.83333333333333,W,4,1,,regular_season,2023-24,8479292,C. Lindgren,False,2.0,False,2.2,3.1341,0.9069675382357848
2024-04-06,TBL,1,0,1,1,2,18.55,W,5,4,,regular_season,2023-24,8476883,A. Vasilevskiy,False,2.0,False,1.6,3.2683,0.8998547216323821
2024-04-08,TOR,0,1,1,1,1,21.25,L,2,3,,regular_season,2023-24,8478492,I. Samsonov,False,2.0,False,1.4,3.2073,0.900095219599122
2024-04-11,DET,1,2,3,0,5,19.58333333333333,W,6,5,,regular_season,2023-24,8479312,A. Lyon,False,3.0,False,1.4,3.3415,0.9051469089523776
2024-04-13,BOS,0,1,1,-1,1,19.8,L,4,6,,regular_season,2023-24,8476999,L. Ullmark,False,2.0,False,1.4,2.7317,0.9091376058554292
2024-04-15,NSH,1,1,2,-1,7,20.883333333333333,W,4,2,,regular_season,2023-24,8477424,J. Saros,False,2.0,False,1.2,3.0244,0.9054595702492443
2024-04-17,NYI,0,2,2,-1,3,19.78333333333333,L,4,5,,regular_season,2023-24,8478009,I. Sorokin,False,2.0,False,1.6,3.2073,0.9072909295782721
2024-10-09,NYR,0,0,0,-2,2,20.98333333333333,L,0,6,,regular_season,2024-25,8478048,I. Shesterkin,False,,False,,3.1481,0.9116729215352224
2024-10-10,DET,0,2,2,3,4,18.15,W,6,3,,regular_season,2024-25,8478024,V. Husso,False,1.0,True,0.0,3.1625,0.8993713530675095
2024-10-12,TOR,0,1,1,-2,3,21.0,L,2,4,,regular_season,2024-25,8476932,A. Stolarz,False,2.0,False,1.0,2.8148,0.9122929735785108
2024-10-14,MTL,0,0,0,0,0,19.55,W,6,3,,regular_season,2024-25,8478470,S. Montembeault,False,2.0,False,1.0,3.2469,0.9052896352831686
2024-10-16,BUF,1,2,3,0,3,22.03333333333333,W,6,5,,regular_season,2024-25,8480045,U. Luukkonen,False,2.0,False,0.75,3.5185,0.907028981976923
2024-10-18,CAR,0,0,0,0,0,20.216666666666665,L,1,4,,regular_season,2024-25,8475883,F. Andersen,False,2.0,False,1.2,2.775,0.9108150048491477
2024-10-20,WPG,0,0,0,-3,5,20.366666666666667,L,3,6,,regular_season,2024-25,8477480,E. Comrie,False,2.0,False,1.2,2.3457,0.8972128944308206
2024-10-22,CGY,0,1,1,-1,5,21.383333333333333,L,3,4,,regular_season,2024-25,8481692,D. Wolf,False,2.0,False,0.8,2.9259,0.9020043820477992
2024-10-25,EDM,0,0,0,-1,1,18.45,L,0,4,,regular_season,2024-25,8479973,S. Skinner,False,3.0,False,0.8,2.9136,0.9039758386414595
2024-10-26,VAN,0,0,0,-1,1,18.766666666666666,L,3,4,,regular_season,2024-25,8480947,K. Lankinen,False,1.0,True,0.8,3.0741,0.9076201027706428
2024-10-29,MIN,0,3,3,1,3,20.73333333333333,L,3,5,,regular_season,2024-25,8470594,M. Fleury,False,3.0,False,0.2,2.9146,0.8993384904171499
2024-10-31,ANA,2,0,2,2,6,22.516666666666666,W,2,1,,regular_season,2024-25,8480843,L. Dostal,False,2.0,False,0.8,3.2222,0.9048478543521412
2024-11-02,MTL,2,0,2,1,3,20.03333333333333,W,3,1,,regular_season,2024-25,8478470,S. Montembeault,False,2.0,False,1.2,3.2469,0.9016941351159369
2024-11-05,NYI,1,0,1,0,5,21.816666666666663,L,3,4,,regular_season,2024-25,8478009,I. Sorokin,False,3.0,False,1.4,3.1358,0.9065264085650795
2024-11-07,CAR,0,0,0,-1,4,21.633333333333333,L,1,5,,regular_season,2024-25,8481611,P. Kochetkov,False,2.0,False,1.6,2.775,0.9067590055595387
2024-11-08,WSH,0,1,1,0,3,20.28333333333333,W,4,2,,regular_season,2024-25,8479292,C. Lindgren,False,1.0,True,1.6,2.8025,0.9049060282261763
2024-11-11,DAL,0,0,0,-1,2,17.983333333333334,L,1,7,,regular_season,2024-25,8479979,J. Oettinger,False,3.0,False,1.2,2.7037,0.9035556507225319
2024-11-13,DET,0,1,1,1,6,21.85,L,2,3,,regular_season,2024-25,8475660,C. Talbot,False,2.0,False,0.8,3.1625,0.9065344353209958
2024-11-15,CBJ,0,1,1,-1,3,20.75,L,2,6,,regular_season,2024-25,8478007,E. Merzlikins,False,2.0,False,0.6,3.2963,0.8994276483320469
2024-11-16,SJS,1,0,1,0,6,21.683333333333334,W,4,3,,regular_season,2024-25,8477970,V. Vanecek,False,1.0,True,0.6,3.8519,0.899124311446631
2024-11-19,TBL,0,1,1,-2,0,19.5,L,2,3,,regular_season,2024-25,8476883,A. Vasilevskiy,False,3.0,False,0.8,2.6543,0.9033162400791167
2024-11-22,WPG,0,0,0,-2,0,18.6,L,1,4,,regular_season,2024-25,8476945,C. Hellebuyck,False,3.0,False,0.8,2.3457,0.9150152507408718
2024-11-23,UTA,1,0,1,-2,7,18.73333333333333,L,1,6,,regular_season,2024-25,8478872,K. Vejmelka,False,1.0,True,0.8,3.061,0.9030891463207723
2024-11-27,VAN,0,2,2,3,0,19.916666666666668,W,5,4,,regular_season,2024-25,8481668,A. Silovs,False,4.0,False,0.8,3.0741,0.8967985812930374
2024-11-29,BOS,0,1,1,1,3,19.666666666666668,W,2,1,,regular_season,2024-25,8480280,J. Swayman,False,2.0,False,1.0,3.3171,0.9082871241477686
2024-11-30,CGY,0,1,1,1,4,19.4,W,6,2,,regular_season,2024-25,8478435,D. Vladar,False,1.0,True,1.0,2.9259,0.8985323239963381
2024-12-03,FLA,0,1,1,1,1,20.95,W,5,4,,regular_season,2024-25,8481519,S. Knight,False,3.0,False,1.0,2.7195,0.904523979265095
2024-12-06,NYR,0,0,0,-1,4,20.6,L,2,4,,regular_season,2024-25,8478048,I. Shesterkin,False,3.0,False,1.2,3.1481,0.911032867519728
2024-12-07,TOR,0,1,1,0,3,19.55,W,5,2,,regular_season,2024-25,8479361,J. Woll,False,1.0,True,1.0,2.8148,0.9058149173469788
2024-12-10,COL,0,0,0,-1,2,18.666666666666668,L,2,6,,regular_season,2024-25,8475809,S. Wedgewood,False,3.0,False,0.8,2.8537,0.9012608365150974
2024-12-12,MTL,0,3,3,3,3,15.666666666666666,W,9,2,,regular_season,2024-25,8478470,S. Montembeault,False,2.0,False,0.6,3.2469,0.9022666102067003
2024-12-14,OTT,0,0,0,-2,4,19.916666666666668,L,2,3,,regular_season,2024-25,8476999,L. Ullmark,False,2.0,False,1.0,2.8272,0.9072562945986682
2024-12-17,LAK,0,1,1,-1,6,20.05,W,3,2,,regular_season,2024-25,8475311,D. Kuemper,False,3.0,False,0.8,2.4815,0.8996179036717227
2024-12-19,NSH,1,3,4,3,2,17.4,W,5,4,,regular_season,2024-25,8477424,J. Saros,False,2.0,False,1.0,3.3704,0.9056822134647855
2024-12-21,NJD,0,0,0,-2,1,19.366666666666667,L,0,3,,regular_season,2024-25,8474593,J. Markstrom,False,2.0,False,1.6,2.679,0.90492271539793
2024-12-23,PHI,1,3,4,1,2,18.716666666666665,W,7,3,,regular_season,2024-25,8481035,S. Ersson,False,2.0,False,1.6,3.4691,0.8929105951425806
2024-12-28,NYI,0,0,0,-3,3,21.433333333333334,L,3,6,,regular_season,2024-25,8478009,I. Sorokin,False,5.0,False,1.8,3.1358,0.9028434801519529
2024-12-29,NYI,0,1,1,-2,3,21.433333333333334,W,3,2,,regular_season,2024-25,8477405,M. Hogberg,False,1.0,True,1.8,3.1358,0.9043203221251941
2024-12-31,DET,0,1,1,-1,0,21.25,L,2,4,,regular_season,2024-25,8479312,A. Lyon,False,2.0,False,1.8,3.1625,0.9008988901040292
2025-01-03,FLA,1,0,1,-1,5,22.58333333333333,L,2,3,,regular_season,2024-25,8481519,S. Knight,False,3.0,False,1.2,2.7195,0.8987520677995752
2025-01-05,CAR,0,0,0,-1,3,20.58333333333333,L,3,4,,regular_season,2024-25,8474682,D. Tokarski,False,2.0,False,1.4,2.775,0.9029597140649721
2025-01-07,CBJ,0,2,2,1,1,20.8,L,3,4,,regular_season,2024-25,8478007,E. Merzlikins,False,2.0,False,0.6,3.2963,0.8935322299622038
2025-01-09,EDM,1,2,3,1,4,21.33333333333333,W,5,3,,regular_season,2024-25,8479973,S. Skinner,False,2.0,False,1.0,2.9136,0.9039070317396386
2025-01-11,OTT,0,0,0,-1,2,21.416666666666668,L,0,5,,regular_season,2024-25,8482447,L. Meriläinen,False,2.0,False,1.4,2.8272,0.9011317224407027
2025-01-12,TBL,0,1,1,-2,6,25.7,L,2,5,,regular_season,2024-25,8477992,J. Johansson,False,1.0,True,1.2,2.6543,0.9003289521750817
2025-01-14,SEA,0,0,0,-3,0,20.383333333333333,L,2,4,,regular_season,2024-25,8478916,J. Daccord,False,2.0,False,1.2,3.2317,0.9066240923641823
2025-01-17,BUF,0,0,0,0,2,18.216666666666665,W,5,2,,regular_season,2024-25,8480045,U. Luukkonen,False,3.0,False,1.2,3.5185,0.9044433107353328
2025-01-18,WSH,0,1,1,-2,4,17.966666666666665,L,1,4,,regular_season,2024-25,8480313,L. Thompson,False,1.0,True,0.8,2.8025,0.9106907964138119
2025-01-20,LAK,1,1,2,2,2,17.9,W,5,1,,regular_season,2024-25,8479496,D. Rittich,False,2.0,False,0.4,2.4815,0.9017305684870993
2025-01-23,ANA,0,0,0,-2,0,21.933333333333334,L,1,5,,regular_season,2024-25,8476434,J. Gibson,False,3.0,False,0.8,3.2222,0.8958048501035788
2025-01-25,SEA,1,0,1,0,3,20.566666666666663,L,1,4,,regular_season,2024-25,8478916,J. Daccord,False,2.0,False,0.6,3.2317,0.9069525600213212
2025-01-27,SJS,1,0,1,0,2,23.33333333333333,L,1,2,,regular_season,2024-25,8482137,Y. Askarov,False,2.0,False,0.8,3.8519,0.9017203245379249
2025-01-29,UTA,1,1,2,2,1,22.75,W,3,2,,regular_season,2024-25,8478971,C. Ingram,False,2.0,False,1.0,3.061,0.8943497429327941
2025-02-01,NSH,1,1,2,2,4,20.933333333333334,W,3,0,,regular_season,2024-25,8477424,J. Saros,False,3.0,False,1.2,3.3704,0.9037068821240408
2025-02-04,NJD,0,1,1,0,4,22.23333333333333,L,2,3,,regular_season,2024-25,8482076,N. Daws,False,3.0,False,1.2,2.679,0.9010580883945709
2025-02-22,WSH,1,0,1,-2,2,19.98333333333333,L,3,8,,regular_season,2024-25,8480313,L. Thompson,False,18.0,False,1.4,2.8025,0.9119600571356907
2025-02-23,NYR,0,1,1,-2,5,23.133333333333333,L,3,5,,regular_season,2024-25,8478048,I. Shesterkin,False,1.0,True,1.4,3.1481,0.9097794614555399
2025-02-25,PHI,0,0,0,-2,2,19.433333333333334,L,1,6,,regular_season,2024-25,8481035,S. Ersson,False,2.0,False,1.4,3.4691,0.8937294779270555
2025-02-27,PHI,0,1,1,-1,3,20.83333333333333,W,5,4,,regular_season,2024-25,8481035,S. Ersson,False,2.0,False,1.0,3.4691,0.8942707011881617
2025-03-01,BOS,0,1,1,-1,2,21.566666666666663,L,2,3,,regular_season,2024-25,8476914,J. Korpisalo,False,2.0,False,0.8,3.3171,0.8986079990727374
2025-03-02,TOR,1,2,3,0,5,20.75,L,5,6,,regular_season,2024-25,8479361,J. Woll,False,1.0,True,0.8,2.8148,0.9047178222637419
2025-03-04,COL,0,1,1,-2,2,19.183333333333334,L,1,4,,regular_season,2024-25,8475809,S. Wedgewood,False,2.0,False,1.2,2.8537,0.9010441443862548
2025-03-07,VGK,0,0,0,-1,1,19.25,L,0,4,,regular_season,2024-25,8478492,I. Samsonov,False,3.0,False,1.2,2.6914,0.896938398755355
2025-03-09,MIN,2,0,2,2,3,19.45,W,3,1,,regular_season,2024-25,8470594,M. Fleury,False,2.0,False,1.2,2.9146,0.8992300400595081
2025-03-11,VGK,2,0,2,0,4,23.7,W,3,2,,regular_season,2024-25,8478492,I. Samsonov,False,2.0,False,1.4,2.6914,0.8973619397035159
2025-03-13,STL,0,2,2,2,0,18.416666666666668,W,5,3,,regular_season,2024-25,8476412,J. Binnington,False,2.0,False,1.6,2.8415,0.9027589517487233
2025-03-15,NJD,0,1,1,1,1,19.516666666666666,W,7,3,,regular_season,2024-25,8474593,J. Markstrom,False,2.0,False,1.4,2.679,0.9012957122266909
2025-03-18,NYI,1,0,1,-2,5,21.15,L,2,4,,regular_season,2024-25,8478009,I. Sorokin,False,3.0,False,1.4,3.1358,0.9040469700492955
2025-03-21,CBJ,1,1,2,3,3,18.166666666666668,W,6,3,,regular_season,2024-25,8478007,E. Merzlikins,False,3.0,False,1.6,3.2963,0.8979188823455051
2025-03-23,FLA,0,2,2,0,0,20.766666666666666,L,3,4,,regular_season,2024-25,8475683,S. Bobrovsky,False,2.0,False,1.6,2.7195,0.9053054055176221
2025-03-25,TBL,0,1,1,-2,2,19.683333333333334,L,1,6,,regular_season,2024-25,8476883,A. Vasilevskiy,False,2.0,False,1.6,2.6543,0.9113436551475345
2025-03-27,BUF,1,0,1,-1,2,22.916666666666668,L,3,7,,regular_season,2024-25,8473503,J. Reimer,False,2.0,False,1.4,3.5185,0.8998584185516799
2025-03-30,OTT,1,0,1,0,6,21.58333333333333,W,1,0,,regular_season,2024-25,8476341,A. Forsberg,False,3.0,False,1.4,2.8272,0.8996774084630846
2025-04-03,STL,0,1,1,1,2,21.133333333333333,L,4,5,,regular_season,2024-25,8480981,J. Hofer,False,4.0,False,1.4,2.8415,0.9026557271959007
2025-04-05,DAL,3,1,4,3,5,19.48333333333333,W,5,3,,regular_season,2024-25,8479193,C. DeSmith,False,2.0,False,1.2,2.7037,0.9084388281774843
2025-04-06,CHI,0,0,0,-3,2,19.716666666666665,L,1,3,,regular_season,2024-25,8481519,S. Knight,False,1.0,True,1.6,3.6098,0.9007659469413201
2025-04-08,CHI,1,0,1,1,6,19.116666666666667,W,5,0,,regular_season,2024-25,8481519,S. Knight,False,2.0,False,1.4,3.6098,0.9018523487973342
2025-04-11,NJD,1,1,2,0,4,21.566666666666663,W,4,2,,regular_season,2024-25,8474596,J. Allen,False,3.0,False,1.4,2.679,0.9022182190298089
2025-04-13,BOS,0,0,0,-1,1,21.98333333333333,L,1,4,,regular_season,2024-25,8476914,J. Korpisalo,False,2.0,False,1.6,3.3171,0.895658488415107
2025-04-17,WSH,1,1,2,2,3,17.85,W,5,2,,regular_season,2024-25,8483532,C. Stevenson,False,4.0,False,1.4,2.8025,0.9006576581205364
2025-10-07,NYR,0,0,0,0,2,17.816666666666666,W,3,0,,regular_season,2025-26,8478048,I. Shesterkin,False,,False,,3.0488,0.9029645751457965
2025-10-09,NYI,1,1,2,-1,1,19.5,W,4,3,,regular_season,2025-26,8478009,I. Sorokin,False,2.0,False,0.0,2.939,0.9043245192635155
2025-10-11,NYR,0,0,0,-3,1,18.65,L,1,6,,regular_season,2025-26,8478048,I. Shesterkin,False,2.0,False,1.0,3.0488,0.9039165853216017
2025-10-14,ANA,0,2,2,2,3,17.183333333333334,L,3,4,,regular_season,2025-26,8480843,L. Dostal,False,3.0,False,0.6666666666666666,3.5062,0.9006390762196935
2025-10-16,LAK,1,0,1,1,1,17.25,W,4,2,,regular_season,2025-26,8476341,A. Forsberg,False,2.0,False,1.0,3.0123,0.9007746400527964
2025-10-18,SJS,1,1,2,2,1,19.066666666666663,W,3,0,,regular_season,2025-26,8477968,A. Nedeljkovic,False,2.0,False,1.0,3.5926,0.8962156127658799
2025-10-21,VAN,1,0,1,1,1,17.3,W,5,1,,regular_season,2025-26,8480947,K. Lankinen,False,3.0,False,1.4,3.8272,0.8995663368019492
2025-10-23,FLA,2,1,3,0,2,19.1,W,5,3,,regular_season,2025-26,8475683,S. Bobrovsky,False,2.0,False,1.2,3.3659,0.9076679321292087
2025-10-25,CBJ,0,0,0,-1,3,24.53333333333333,L,4,5,,regular_season,2025-26,8478007,E. Merzlikins,False,2.0,False,1.8,3.0854,0.8972983737139716
2025-10-27,STL,1,2,3,3,3,18.03333333333333,W,6,3,,regular_season,2025-26,8480981,J. Hofer,False,2.0,False,1.4,3.1481,0.8959570921938008
2025-10-28,PHI,1,0,1,1,4,23.25,L,2,3,,regular_season,2025-26,8481035,S. Ersson,False,1.0,True,1.8,2.9634,0.890972777894511
2025-10-30,MIN,0,0,0,1,2,13.583333333333334,W,4,1,,regular_season,2025-26,8479406,F. Gustavsson,False,2.0,False,1.6,2.9268,0.906549780259398
2025-11-01,WPG,1,0,1,-2,3,18.666666666666668,L,2,5,,regular_season,2025-26,8477480,E. Comrie,False,2.0,False,1.4,3.1358,0.9055340953508934
